id,phosphorus_content,nitrogen_content,total_nutrient,water_content,particle_size
1805-1,44.546371250419575,16.02784540930817,60.574216659727746,2.874219975730003,95.49914379631615
1805-2,44.61848358543477,15.970538103299093,60.58902168873386,2.850476927218105,96.0837456854851
1805-3,44.48970823751632,16.055987104015564,60.54569534153188,2.8105315502696233,96.28503300336504
1805-4,44.431172994676686,15.918408495645757,60.34958149032244,2.824336371126187,94.97567727164602
1805-5,44.17890433922333,16.014437827809985,60.193342167033315,3.0348603054718795,95.82671770648628
1805-6,44.59469056710348,16.196398616529915,60.79108918363339,2.8609510558321056,92.53482578527061
1805-7,44.530536349753085,16.12141598642334,60.65195233617642,2.7204253786244483,95.7961553810537
1805-8,44.60645654742883,16.181650458406846,60.78810700583567,2.658650271265881,94.97334976698406
1805-9,44.66192203310968,16.187954446234958,60.849876479344644,2.8578130339705266,94.17974862519304
1805-10,44.392397323795294,16.146208676591232,60.53860600038652,2.981331135304551,95.97216304363295
1805-11,44.56477009097602,16.206034520741934,60.77080461171795,2.9630469519639804,95.19090495971145
1805-12,44.53366195572456,16.008968207296476,60.54263016302104,3.07509138232137,95.15936184394515
1805-13,44.63416646419128,16.108557759214133,60.74272422340542,3.0506645369329948,94.9872066329074
1805-14,44.66335871345375,15.958647602685566,60.62200631613932,2.8881756590248524,94.55880642688669
1805-15,44.57296482772393,16.048869337352222,60.62183416507615,3.0287385258236657,95.16638050903666
1805-16,44.580244226483046,16.317517938838314,60.89776216532136,3.071360168725714,93.89136664554556
1805-17,44.61769811878493,16.175188384174707,60.79288650295963,2.9491878588155687,92.85991426833692
1805-18,44.39944115508462,16.226802005270464,60.62624316035508,2.9735747618510424,93.97862773581917
1805-19,44.38874046035932,16.06720539183284,60.45594585219216,2.9651570039347157,97.18852458733942
1805-20,44.679865317157095,15.99401343242179,60.67387874957888,2.9884869565732575,94.71872280768845
1805-21,44.76799115300595,16.206057670323425,60.974048823329376,2.795705087799472,91.86350663245649
1805-22,44.7244350937488,16.127513530936508,60.851948624685306,2.693505995950433,92.04206300736783
1805-23,44.67428022622309,16.225055830978935,60.89933605720202,2.7829333908899074,92.829747122151
1805-24,44.66909694425493,16.242212151532804,60.911309095787736,2.741902477634396,91.14956405297136
1805-25,44.50445936138326,16.038355073549337,60.542814434932595,2.8579749039294353,93.77501422722733
1805-26,44.49764073547871,16.05918260672671,60.55682334220542,3.094637075955039,93.371392243558
1805-27,44.518794362539104,15.938710059728336,60.45750442226744,2.961723557437971,94.30138367602805
1805-28,44.59179822085673,15.924000918337327,60.51579913919406,2.88081371706772,94.25051337689037
1805-29,44.58405897575949,16.03743229578465,60.621491271544144,3.0030328579253793,93.99506940113295
1805-30,44.50173563260234,16.170100252349975,60.671835884952316,2.966583482047992,93.94173259769418
1805-31,44.31647138707394,16.163915102428472,60.48038648950241,2.998783901694742,92.26936829720962
1805-32,44.48706125958152,16.034022155010454,60.52108341459198,3.0238521952970117,94.12679018924105
1805-33,44.67923920817077,16.1839441867208,60.86318339489157,2.942425921125643,91.59012763747504
1805-34,44.43466351464941,16.167123086614673,60.60178660126408,3.0225956593430303,94.28580658448185
1805-35,44.48212164712464,16.03602432344161,60.51814597056625,3.13768924038223,93.98578628099305
1805-36,44.510121054496445,16.018045591615852,60.5281666461123,3.150009596282796,93.92635533835437
1805-37,44.65987426840227,16.066329688623767,60.72620395702604,3.055891123555057,93.8152163020715
1805-38,44.58815418983469,16.22306177806883,60.81121596790352,2.887813554457138,93.74758467012006
1805-39,44.55074149507477,16.21899711888758,60.769738613962346,3.006560797539699,93.77912413330714
1805-40,44.68635243377743,16.07835725096526,60.76470968474269,3.065315083675545,93.8761867066299
1805-41,44.48033796927621,15.856148677722103,60.33648664699832,3.0745052790159577,94.49898107108098
1805-42,44.59877058217143,15.938364471727583,60.537135053899014,3.0453389914357065,93.74268242584739
1805-43,44.52892916162134,15.955163150019807,60.48409231164115,3.008511754531933,93.7217127332375
1805-44,44.56201163525535,15.997163713469652,60.559175348725006,3.002856044178824,93.72223925109199
1805-45,44.652506234744784,15.91477688536253,60.56728312010731,2.8348182202184913,93.96905684701389
1805-46,44.72814796806626,15.91131959977022,60.639467567836476,2.740476891830276,93.69131308974428
1805-47,44.45437326563504,16.133661602065505,60.58803486770054,3.1133023738370267,93.95304831258335
1805-48,44.54927213754621,16.0508351678827,60.60010730542891,2.728187493196977,93.05671532234739
1805-49,44.5031921838668,16.28823267287971,60.79142485674652,2.881544008629479,93.18967088758123
1805-50,44.55272348205905,16.07223837898372,60.62496186104277,2.769420200924373,92.06699341228068
1805-51,44.17310641846148,16.353496453080645,60.526602871542124,2.6208158512720474,92.52561085742954
1805-52,44.31582651257288,16.370140635731484,60.68596714830437,2.6498859560295114,94.22362505167146
1805-53,44.30805024859957,16.36038853262169,60.66843878122126,2.731961342762992,94.27678184594367
1805-54,44.28811155504932,16.37308416401248,60.661195719061794,2.7534272687412567,94.46326356429063
1805-55,44.43284617594479,16.44108799314243,60.87393416908722,2.7398479515828567,93.74880243487898
1805-56,44.569963028267935,16.356487331506575,60.926450359774506,2.8662167196146986,93.61886624465821
1805-57,44.766462164350855,16.12027132389168,60.886733488242534,2.688677299558203,93.40825628646965
1805-58,44.84702757709319,16.21249160085705,61.05951917795024,2.777421774255791,93.65522611110181
1805-59,44.741534567751486,16.118999304941426,60.86053387269291,2.871537065745716,93.74048777621135
1805-60,44.800055241510165,16.101039685646345,60.90109492715651,2.8089074774790306,93.46952530310156
1805-61,44.82827424272171,16.12699290592408,60.95526714864579,2.789554264450412,93.6382783922196
1805-62,44.865278074636315,16.090321097101143,60.95559917173746,2.7788808865711343,93.62293351114579
1805-63,44.67876248451943,16.299497261099795,60.978259745619226,2.5588596451445667,91.6723965771872
1805-64,44.827560464809125,16.179139450239994,61.00669991504912,2.5996018301956068,93.1159696423953
1805-65,44.76475188882693,16.03267855863024,60.797430447457174,2.789436038218533,94.97631204220522
1805-66,44.82669391324917,16.14037667443163,60.9670705876808,2.9925940091495744,93.53346192040041
1805-67,44.598868354236636,16.059072834947322,60.65794118918396,2.9192260163775967,93.2873971799085
1805-68,44.60546119607866,16.127653872911967,60.73311506899063,2.786987411295686,93.56790558360093
1805-69,44.708548144289026,15.942624999478678,60.65117314376771,2.7861242473014296,94.51768039483574
1805-70,44.55069979161158,15.998941627976617,60.5496414195882,2.8724266328439687,94.21441631269542
1805-71,44.48319327056362,16.00086068921758,60.48405395978119,2.862775751203031,93.88059370713174
1805-72,44.573564626701824,16.122284320817165,60.69584894751899,2.9744181974806323,90.91872205857088
1805-73,44.553062950390625,16.26923314888637,60.822296099277,2.7983160535638993,92.60327848598124
1805-74,44.4106479086315,16.231725308871702,60.642373217503206,2.8082790350597926,92.94488077590705
1805-75,44.609102193583034,16.153029331362674,60.76213152494571,3.033002951401652,95.33021940919816
1805-76,44.70261853721362,16.28940715614522,60.99202569335884,2.9692292947937946,93.12735081236832
1805-77,44.777461614709864,16.09732656633604,60.8747881810459,2.9319979201492017,92.67213976011952
